,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
759,246,636,2521,2266,136,448,1372,1252,291209,246495,246,136
760,222,554,2341,2164,134,484,1486,1335,291541,246845,222,134
761,235,612,2437,2207,140,461,1383,1226,291918,247166,235,140
762,238,643,2473,2195,152,500,1443,1247,292323,247514,238,152
763,214,595,2455,2216,145,466,1316,1192,292704,247835,214,145
764,215,609,2521,2305,134,457,1402,1261,293098,248158,215,134
765,235,640,2467,2201,149,444,1378,1278,293503,248453,235,149
766,235,651,2456,2213,169,433,1410,1284,293919,248717,235,169
767,226,609,2488,2251,133,477,1394,1226,294302,249061,226,133
768,242,595,2423,2219,136,449,1360,1215,294655,249374,242,136
769,239,592,2397,2188,145,433,1381,1251,295008,249662,239,145
770,221,600,2439,2231,149,411,1343,1225,295387,249924,221,149
771,246,617,2509,2256,138,455,1394,1233,295758,250241,246,138
772,227,628,2480,2244,135,497,1457,1280,296159,250603,227,135
773,251,573,2380,2191,110,463,1403,1257,296481,250956,251,110
774,235,668,2506,2209,138,472,1420,1271,296914,251290,235,138
775,238,623,2453,2256,118,488,1429,1301,297299,251660,238,118
776,211,612,2451,2193,157,453,1402,1265,297700,251956,211,157
777,222,634,2413,2169,120,457,1430,1308,298112,252293,222,120
778,257,655,2482,2233,125,468,1428,1289,298510,252636,257,125
779,241,623,2444,2219,131,454,1390,1262,298892,252959,241,131
780,219,601,2408,2186,129,472,1425,1261,299274,253302,219,129
781,264,615,2530,2286,140,459,1416,1273,299625,253621,264,140
782,230,616,2459,2224,137,466,1363,1192,300011,253950,230,137
783,222,625,2474,2227,132,445,1410,1300,300414,254263,222,132
784,243,634,2477,2230,147,481,1440,1306,300805,254597,243,147
785,232,586,2410,2185,134,431,1373,1239,301159,254894,232,134
786,244,619,2410,2197,164,496,1424,1256,301534,255226,244,164
787,214,579,2414,2201,141,442,1314,1209,301899,255527,214,141
788,236,613,2501,2275,155,469,1406,1269,302276,255841,236,155
789,217,592,2410,2189,128,436,1302,1179,302651,256149,217,128
790,225,657,2528,2302,126,467,1377,1240,303083,256490,225,126
791,235,574,2506,2324,140,430,1380,1274,303422,256780,235,140
792,225,631,2434,2170,139,469,1422,1286,303828,257110,225,139
793,228,599,2440,2219,136,478,1471,1300,304199,257452,228,136
794,229,627,2465,2219,149,436,1410,1281,304597,257739,229,149
795,233,576,2453,2277,122,480,1429,1263,304940,258097,233,122
796,253,568,2463,2289,137,499,1423,1243,305255,258459,253,137
797,213,593,2462,2265,127,448,1404,1277,305635,258780,213,127
798,248,624,2507,2278,147,501,1442,1255,306011,259134,248,147
799,258,665,2471,2159,121,510,1417,1231,306418,259523,258,121
800,225,611,2433,2200,148,492,1432,1278,306804,259867,225,148
801,228,629,2467,2225,143,471,1377,1276,307205,260195,228,143
802,236,594,2370,2185,156,487,1358,1242,307563,260526,236,156
803,223,606,2583,2309,144,469,1389,1239,307946,260851,223,144
804,234,651,2404,2114,148,435,1352,1238,308363,261138,234,148
805,223,611,2464,2256,137,473,1424,1290,308751,261474,223,137
806,225,650,2594,2302,140,446,1416,1284,309176,261780,225,140
807,248,621,2539,2303,150,436,1439,1325,309549,262066,248,150
808,259,632,2454,2228,151,441,1413,1291,309922,262356,259,151
809,213,671,2550,2253,131,496,1433,1277,310380,262721,213,131
810,246,612,2477,2244,134,480,1401,1230,310746,263067,246,134
811,248,643,2455,2203,145,478,1437,1275,311141,263400,248,145
812,251,603,2409,2225,141,462,1393,1235,311493,263721,251,141
813,231,644,2434,2155,167,412,1358,1282,311906,263966,231,167
814,229,638,2523,2252,158,474,1399,1232,312315,264282,229,158
815,270,586,2441,2223,138,507,1462,1299,312631,264651,270,138
816,219,583,2374,2166,136,438,1368,1262,312995,264953,219,136
817,210,618,2438,2192,126,504,1462,1260,313403,265331,210,126
818,240,595,2500,2296,124,501,1392,1225,313758,265708,240,124
819,239,575,2426,2255,148,444,1376,1224,314094,266004,239,148
820,213,617,2442,2192,150,497,1475,1308,314498,266351,213,150
821,246,610,2398,2136,136,464,1412,1268,314862,266679,246,136
822,236,636,2433,2191,147,479,1437,1304,315262,267011,236,147
823,221,564,2463,2286,152,514,1518,1321,315605,267373,221,152
824,242,600,2411,2156,133,450,1355,1266,315963,267690,242,133
825,212,628,2527,2292,168,427,1339,1255,316379,267949,212,168
826,231,638,2444,2184,149,448,1396,1260,316786,268248,231,149
827,251,605,2425,2208,152,494,1420,1233,317140,268590,251,152
828,240,672,2517,2223,146,473,1443,1311,317572,268917,240,146
829,225,599,2439,2244,142,450,1363,1227,317946,269225,225,142
830,244,639,2474,2251,146,454,1399,1269,318341,269533,244,146
831,242,622,2465,2235,148,444,1386,1242,318721,269829,242,148
832,239,605,2430,2205,140,427,1365,1275,319087,270116,239,140
833,209,597,2438,2249,132,455,1442,1321,319475,270439,209,132
834,228,630,2556,2354,140,463,1370,1233,319877,270762,228,140
835,253,637,2502,2258,138,436,1425,1317,320261,271060,253,138
836,244,609,2394,2133,135,463,1412,1245,320626,271388,244,135
837,212,610,2433,2192,146,473,1424,1279,321024,271715,212,146
838,248,626,2436,2204,120,468,1400,1239,321402,272063,248,120
839,213,604,2401,2189,154,470,1402,1274,321793,272379,213,154
840,226,588,2379,2174,140,483,1385,1198,322155,272722,226,140
841,242,642,2472,2219,135,461,1399,1279,322555,273048,242,135
842,234,603,2436,2175,162,435,1375,1280,322924,273321,234,162
843,215,635,2466,2216,160,467,1464,1346,323344,273628,215,160
844,215,611,2398,2168,139,469,1433,1282,323740,273958,215,139
845,220,636,2547,2313,161,461,1329,1176,324156,274258,220,161
846,261,607,2525,2294,144,450,1397,1251,324502,274564,261,144
847,253,619,2497,2273,143,459,1403,1295,324868,274880,253,143
848,221,593,2396,2187,141,463,1435,1274,325240,275202,221,141
849,229,662,2477,2204,171,499,1422,1239,325673,275530,229,171
850,207,578,2471,2272,134,485,1384,1222,326044,275881,207,134
851,253,653,2498,2221,126,430,1370,1262,326444,276185,253,126
852,227,617,2533,2327,139,451,1366,1226,326834,276497,227,139
853,258,591,2370,2165,147,413,1354,1246,327167,276763,258,147
854,215,593,2432,2222,146,439,1408,1289,327545,277056,215,146
855,234,617,2445,2222,117,483,1413,1268,327928,277422,234,117
856,230,622,2448,2224,156,470,1404,1243,328320,277736,230,156
857,230,593,2446,2222,141,493,1367,1170,328683,278088,230,141
858,230,589,2396,2165,126,456,1426,1306,329042,278418,230,126
859,252,638,2569,2299,149,466,1404,1228,329428,278735,252,149
860,250,595,2468,2215,137,449,1433,1317,329773,279047,250,137
861,242,638,2520,2259,141,472,1431,1258,330169,279378,242,141
862,234,640,2501,2240,147,464,1441,1316,330575,279695,234,147
863,244,595,2437,2206,149,467,1371,1218,330926,280013,244,149
864,248,628,2426,2187,126,468,1366,1238,331306,280355,248,126
865,256,627,2549,2321,128,455,1364,1193,331677,280682,256,128
866,233,589,2433,2237,129,468,1415,1261,332033,281021,233,129
867,213,608,2503,2272,154,445,1375,1212,332428,281312,213,154
868,241,646,2528,2253,140,427,1342,1261,332833,281599,241,140
869,222,612,2495,2290,153,458,1390,1287,333223,281904,222,153
870,220,627,2471,2210,100,460,1417,1279,333630,282264,220,100
871,248,601,2425,2220,135,484,1405,1273,333983,282613,248,135
872,222,619,2465,2223,147,434,1367,1248,334380,282900,222,147
873,209,654,2492,2247,122,418,1378,1260,334825,283196,209,122
874,239,616,2446,2221,120,426,1316,1204,335202,283502,239,120
875,218,561,2357,2181,142,462,1392,1235,335545,283822,218,142
876,236,618,2446,2245,154,479,1431,1269,335927,284147,236,154
877,235,647,2468,2194,147,462,1431,1274,336339,284462,235,147
878,227,590,2421,2211,135,446,1377,1257,336702,284773,227,135
879,251,645,2578,2314,134,437,1450,1322,337096,285076,251,134
880,222,567,2464,2260,129,464,1409,1263,337441,285411,222,129
881,230,631,2506,2237,143,468,1419,1283,337842,285736,230,143
882,215,603,2463,2186,155,468,1389,1232,338230,286049,215,155
883,217,587,2398,2222,132,457,1377,1239,338600,286374,217,132
884,263,600,2480,2261,128,455,1393,1222,338937,286701,263,128
885,264,591,2390,2200,141,478,1362,1188,339264,287038,264,141
886,229,593,2499,2241,148,456,1394,1272,339628,287346,229,148
887,257,586,2402,2204,143,453,1415,1300,339957,287656,257,143
888,242,608,2489,2246,157,456,1396,1264,340323,287955,242,157
889,247,599,2441,2203,122,451,1402,1265,340675,288284,247,122
890,189,648,2497,2208,152,477,1415,1275,341134,288609,189,152
891,215,609,2435,2192,140,445,1415,1289,341528,288914,215,140
892,230,658,2500,2234,149,436,1377,1277,341956,289201,230,149
893,226,605,2472,2205,134,475,1383,1229,342335,289542,226,134
894,225,617,2472,2241,133,470,1386,1241,342727,289879,225,133
895,238,606,2410,2188,136,482,1390,1209,343095,290225,238,136
896,233,562,2389,2194,153,490,1432,1276,343424,290562,233,153
897,219,604,2482,2238,150,471,1421,1254,343809,290883,219,150
898,222,636,2570,2311,147,482,1434,1275,344223,291218,222,147
899,206,560,2414,2237,152,436,1365,1274,344577,291502,206,152
900,246,617,2505,2290,143,477,1431,1267,344948,291836,246,143
901,228,637,2530,2308,154,460,1390,1264,345357,292142,228,154
902,213,594,2461,2247,157,477,1345,1185,345738,292462,213,157
903,231,603,2472,2238,136,468,1396,1247,346110,292794,231,136
904,207,662,2516,2273,135,462,1382,1252,346565,293121,207,135
905,223,582,2394,2183,150,436,1359,1252,346924,293407,223,150
906,223,624,2490,2225,132,490,1417,1239,347325,293765,223,132
907,260,572,2421,2225,146,444,1466,1388,347637,294063,260,146
908,232,613,2451,2224,124,458,1361,1231,348018,294397,232,124
909,220,572,2436,2294,160,491,1401,1205,348370,294728,220,160
910,204,577,2345,2147,153,450,1403,1257,348743,295025,204,153
911,226,571,2449,2255,129,464,1429,1278,349088,295360,226,129
912,222,607,2483,2222,131,440,1324,1187,349473,295669,222,131
913,233,660,2541,2245,123,444,1410,1285,349900,295990,233,123
914,225,645,2543,2280,149,444,1356,1213,350320,296285,225,149
915,213,607,2342,2147,133,461,1447,1266,350714,296613,213,133
916,240,630,2536,2257,141,506,1422,1232,351104,296978,240,141
917,246,621,2481,2230,127,482,1426,1231,351479,297333,246,127
918,256,628,2533,2283,138,439,1363,1243,351851,297634,256,138
919,232,604,2485,2285,152,496,1398,1242,352223,297978,232,152
920,227,593,2475,2294,133,486,1424,1262,352589,298331,227,133
921,236,596,2487,2244,140,448,1325,1187,352949,298639,236,140
922,224,624,2429,2185,146,453,1373,1282,353349,298946,224,146
923,230,627,2555,2280,158,471,1388,1234,353746,299259,230,158
924,246,642,2535,2264,141,475,1427,1284,354142,299593,246,141
925,215,611,2459,2206,141,465,1376,1202,354538,299917,215,141
926,256,618,2403,2168,149,454,1396,1265,354900,300222,256,149
927,229,636,2448,2170,134,440,1359,1249,355307,300528,229,134
928,219,618,2465,2249,138,460,1374,1239,355706,300850,219,138
929,253,630,2477,2219,136,489,1444,1275,356083,301203,253,136
930,243,636,2489,2271,131,466,1475,1350,356476,301538,243,131
931,244,614,2451,2193,173,423,1324,1226,356846,301788,244,173
932,245,664,2507,2232,162,508,1432,1249,357265,302134,245,162
933,235,646,2474,2243,130,446,1405,1285,357676,302450,235,130
934,254,583,2519,2324,140,438,1413,1258,358005,302748,254,140
935,236,572,2444,2274,156,451,1379,1253,358341,303043,236,156
936,228,607,2428,2210,131,454,1426,1295,358720,303366,228,131
937,250,564,2395,2211,143,474,1411,1259,359034,303697,250,143
938,256,600,2492,2267,151,448,1357,1233,359378,303994,256,151
939,221,629,2555,2316,136,451,1425,1298,359786,304309,221,136
940,216,616,2465,2227,148,442,1363,1236,360186,304603,216,148
941,232,590,2480,2246,129,488,1387,1204,360544,304962,232,129
942,233,628,2503,2259,138,455,1404,1281,360939,305279,233,138
943,219,638,2539,2300,161,447,1382,1258,361358,305565,219,161
944,234,619,2473,2214,149,449,1382,1244,361743,305865,234,149
945,226,611,2476,2234,152,491,1456,1268,362128,306204,226,152
946,244,586,2550,2339,136,472,1433,1282,362470,306540,244,136
947,224,637,2482,2235,142,475,1473,1306,362883,306873,224,142
948,240,618,2453,2198,138,450,1384,1259,363261,307185,240,138
949,231,553,2334,2139,132,450,1387,1247,363583,307503,231,132
950,232,641,2507,2230,159,475,1470,1319,363992,307819,232,159
951,241,599,2364,2156,132,459,1421,1294,364350,308146,241,132
952,238,622,2438,2197,137,481,1392,1224,364734,308490,238,137
953,228,581,2398,2206,133,479,1423,1252,365087,308836,228,133
954,208,625,2446,2197,146,463,1376,1256,365504,309153,208,146
955,199,607,2503,2286,132,466,1393,1247,365912,309487,199,132
956,228,563,2429,2216,145,443,1353,1221,366247,309785,228,145
957,217,603,2459,2197,163,482,1375,1213,366633,310104,217,163
958,234,631,2514,2277,159,457,1417,1280,367030,310402,234,159
959,230,567,2359,2157,138,450,1411,1273,367367,310714,230,138
960,238,651,2514,2240,144,495,1447,1303,367780,311065,238,144
961,233,587,2445,2258,139,435,1367,1263,368134,311361,233,139
962,222,589,2450,2242,143,455,1407,1255,368501,311673,222,143
963,236,591,2457,2242,132,489,1397,1249,368856,312030,236,132
964,253,587,2447,2226,143,468,1403,1254,369190,312355,253,143
965,242,596,2468,2240,136,459,1403,1271,369544,312678,242,136
966,217,607,2562,2333,130,420,1307,1181,369934,312968,217,130
967,229,606,2414,2176,168,482,1375,1224,370311,313282,229,168
968,238,611,2496,2253,138,442,1343,1198,370684,313586,238,138
969,228,569,2394,2203,153,460,1368,1216,371025,313893,228,153
970,244,637,2414,2135,122,442,1333,1226,371418,314213,244,122
971,257,621,2482,2238,147,438,1316,1185,371782,314504,257,147
972,252,620,2450,2190,130,471,1396,1235,372150,314845,252,130
973,221,590,2413,2197,128,457,1413,1300,372519,315174,221,128
974,247,627,2452,2195,139,462,1411,1271,372899,315497,247,139
975,237,623,2498,2224,176,471,1451,1292,373285,315792,237,176
976,245,646,2465,2202,142,452,1323,1182,373686,316102,245,142
977,221,602,2432,2178,123,460,1434,1277,374067,316439,221,123
978,243,600,2453,2229,150,458,1462,1301,374424,316747,243,150
979,248,618,2442,2251,132,471,1416,1262,374794,317086,248,132
980,230,619,2457,2211,107,424,1376,1263,375183,317403,230,107
981,231,666,2436,2112,163,469,1392,1294,375618,317709,231,163
982,249,563,2439,2257,140,433,1404,1267,375932,318002,249,140
983,249,643,2512,2264,116,487,1441,1270,376326,318373,249,116
984,238,633,2490,2251,132,453,1387,1239,376721,318694,238,132
985,271,625,2395,2150,144,464,1471,1332,377075,319014,271,144
986,223,650,2504,2235,144,501,1409,1242,377502,319371,223,144
987,252,680,2494,2175,144,457,1438,1308,377930,319684,252,144
988,274,628,2417,2158,143,456,1385,1250,378284,319997,274,143
989,251,618,2454,2262,118,481,1375,1216,378651,320360,251,118
990,225,549,2376,2202,154,441,1421,1316,378975,320647,225,154
991,235,579,2486,2271,150,522,1426,1261,379319,321019,235,150
992,206,603,2458,2218,149,481,1441,1283,379716,321351,206,149
993,245,607,2465,2233,149,488,1440,1282,380078,321690,245,149
994,231,643,2589,2337,138,451,1383,1258,380490,322003,231,138
995,227,573,2450,2252,128,491,1390,1234,380836,322366,227,128
996,222,611,2405,2204,132,444,1384,1244,381225,322678,222,132
997,262,604,2419,2185,129,450,1394,1287,381567,322999,262,129
998,233,636,2534,2248,162,452,1395,1276,381970,323289,233,162
999,222,632,2499,2225,121,450,1386,1285,382380,323618,222,121
1000,257,646,2413,2168,141,461,1376,1230,382769,323938,257,141
1001,233,627,2472,2255,132,457,1367,1248,383163,324263,233,132
1002,241,645,2506,2210,136,437,1344,1234,383567,324564,241,136
1003,228,608,2441,2247,129,433,1405,1256,383947,324868,228,129
1004,216,610,2463,2227,133,461,1385,1232,384341,325196,216,133
1005,221,613,2526,2280,118,477,1371,1211,384733,325555,221,118
1006,229,609,2376,2141,148,462,1379,1256,385113,325869,229,148
1007,215,619,2408,2187,152,486,1417,1256,385517,326203,215,152
1008,242,549,2397,2210,149,488,1411,1244,385824,326542,242,149
1009,239,594,2407,2184,159,455,1409,1272,386179,326838,239,159
1010,256,627,2556,2319,132,431,1413,1313,386550,327137,256,132
1011,230,663,2490,2221,139,516,1417,1190,386983,327514,230,139
1012,237,593,2450,2258,136,456,1353,1246,387339,327834,237,136
1013,229,584,2419,2171,158,492,1345,1197,387694,328168,229,158
1014,205,601,2494,2280,134,466,1402,1265,388090,328500,205,134
1015,233,603,2437,2237,118,490,1475,1306,388460,328872,233,118
1016,223,613,2492,2273,153,440,1362,1239,388850,329159,223,153
1017,228,575,2403,2181,141,454,1393,1291,389197,329472,228,141
1018,241,661,2566,2316,143,480,1461,1317,389617,329809,241,143
1019,231,591,2375,2174,135,480,1430,1261,389977,330154,231,135
1020,239,627,2473,2211,124,490,1413,1256,390365,330520,239,124
1021,258,637,2428,2174,162,464,1362,1226,390744,330822,258,162
1022,235,603,2398,2175,144,441,1368,1271,391112,331119,235,144
1023,252,584,2486,2281,152,447,1443,1353,391444,331414,252,152
1024,230,665,2459,2162,135,457,1441,1305,391879,331736,230,135
1025,238,630,2513,2272,152,494,1474,1311,392271,332078,238,152
1026,244,616,2507,2257,135,480,1387,1236,392643,332423,244,135
1027,246,631,2489,2247,134,485,1417,1265,393028,332774,246,134
1028,200,611,2518,2261,141,495,1419,1228,393439,333128,200,141
1029,249,602,2418,2211,144,450,1395,1302,393792,333434,249,144
1030,234,592,2392,2208,135,447,1412,1285,394150,333746,234,135
1031,234,608,2501,2275,131,436,1394,1304,394524,334051,234,131
1032,244,601,2380,2133,148,487,1376,1181,394881,334390,244,148
1033,218,599,2511,2262,140,465,1391,1222,395262,334715,218,140
1034,239,582,2414,2200,142,493,1453,1291,395605,335066,239,142
1035,234,658,2471,2217,139,434,1404,1299,396029,335361,234,139
1036,255,621,2403,2150,115,465,1369,1215,396395,335711,255,115
1037,214,604,2418,2189,143,450,1353,1214,396785,336018,214,143
1038,273,622,2477,2196,152,475,1408,1260,397134,336341,273,152
1039,237,612,2522,2293,147,480,1405,1234,397509,336674,237,147
1040,254,627,2485,2222,151,487,1379,1228,397882,337010,254,151
1041,197,604,2455,2254,130,458,1334,1205,398289,337338,197,130
1042,224,627,2492,2261,153,455,1370,1235,398692,337640,224,153
1043,250,646,2562,2297,109,481,1422,1258,399088,338012,250,109
1044,220,612,2516,2281,153,470,1407,1257,399480,338329,220,153
1045,247,617,2520,2300,154,436,1348,1217,399850,338611,247,154
1046,241,601,2470,2267,117,469,1377,1283,400210,338963,241,117
1047,226,622,2428,2199,147,471,1419,1251,400606,339287,226,147
1048,229,623,2476,2215,152,431,1412,1281,401000,339566,229,152
1049,230,600,2502,2273,156,468,1363,1225,401370,339878,230,156
1050,221,587,2398,2184,160,463,1405,1291,401736,340181,221,160
1051,265,657,2520,2244,129,476,1377,1201,402128,340528,265,129
1052,215,630,2486,2234,142,516,1353,1123,402543,340902,215,142
1053,234,608,2522,2284,164,480,1456,1316,402917,341218,234,164
1054,220,620,2433,2171,145,491,1441,1275,403317,341564,220,145
1055,235,623,2453,2200,134,488,1434,1272,403705,341918,235,134
1056,261,582,2407,2202,140,440,1394,1275,404026,342218,261,140
1057,269,636,2469,2164,135,471,1391,1250,404393,342554,269,135
1058,221,610,2462,2255,133,451,1435,1333,404782,342872,221,133
1059,223,634,2474,2199,133,479,1390,1242,405193,343218,223,133
1060,242,594,2422,2215,172,456,1419,1262,405545,343502,242,172
1061,252,603,2435,2211,135,450,1423,1286,405896,343817,252,135
1062,219,621,2526,2290,151,454,1406,1270,406298,344120,219,151
1063,246,607,2494,2250,126,429,1323,1223,406659,344423,246,126
1064,253,605,2492,2268,108,469,1413,1259,407011,344784,253,108
1065,225,601,2458,2233,141,450,1359,1252,407387,345093,225,141
1066,232,610,2529,2304,145,458,1403,1292,407765,345406,232,145
1067,235,619,2504,2278,136,434,1302,1184,408149,345704,235,136
1068,207,646,2568,2336,153,450,1402,1276,408588,346001,207,153
1069,246,621,2425,2208,148,447,1382,1261,408963,346300,246,148
1070,220,643,2511,2261,135,476,1354,1183,409386,346641,220,135
1071,227,595,2426,2192,147,475,1380,1246,409754,346969,227,147
1072,222,614,2490,2262,146,436,1336,1202,410146,347259,222,146
1073,249,653,2503,2220,124,444,1331,1196,410550,347579,249,124
1074,231,580,2356,2160,140,485,1417,1227,410899,347924,231,140
1075,247,622,2464,2237,151,463,1427,1280,411274,348236,247,151
1076,237,615,2490,2264,155,454,1409,1279,411652,348535,237,155
1077,252,621,2596,2378,127,465,1406,1299,412021,348873,252,127
1078,255,614,2472,2246,141,462,1413,1271,412380,349194,255,141
1079,219,618,2503,2290,145,487,1476,1312,412779,349536,219,145
1080,253,601,2469,2244,146,478,1396,1242,413127,349868,253,146
1081,214,597,2459,2221,138,451,1408,1294,413510,350181,214,138
1082,247,668,2543,2266,138,478,1468,1292,413931,350521,247,138
1083,249,589,2421,2236,156,460,1430,1319,414271,350825,249,156
1084,241,624,2483,2207,140,450,1401,1300,414654,351135,241,140
1085,220,628,2471,2196,141,498,1416,1238,415062,351492,220,141
1086,251,606,2470,2241,169,478,1396,1207,415417,351801,251,169
1087,222,591,2407,2226,153,470,1367,1187,415786,352118,222,153
1088,222,608,2394,2159,173,480,1451,1298,416172,352425,222,173
1089,202,630,2501,2210,129,475,1408,1251,416600,352771,202,129
1090,259,658,2572,2302,150,469,1421,1274,416999,353090,259,150
1091,230,605,2577,2360,135,470,1336,1185,417374,353425,230,135
1092,210,606,2483,2279,129,481,1432,1278,417770,353777,210,129
1093,249,626,2422,2184,133,483,1416,1246,418147,354127,249,133
1094,227,620,2484,2236,132,451,1426,1292,418540,354446,227,132
1095,275,620,2417,2176,138,448,1433,1307,418885,354756,275,138
1096,249,560,2382,2153,133,472,1363,1227,419196,355095,249,133
1097,237,618,2471,2268,124,464,1406,1249,419577,355435,237,124
1098,241,594,2428,2242,148,466,1354,1203,419930,355753,241,148
1099,236,595,2399,2139,146,444,1371,1255,420289,356051,236,146
1100,248,622,2567,2339,143,441,1369,1258,420663,356349,248,143
1101,203,629,2508,2272,140,490,1405,1226,421089,356699,203,140
1102,224,612,2415,2197,155,465,1376,1259,421477,357009,224,155
1103,224,613,2430,2212,142,469,1432,1282,421866,357336,224,142
1104,202,601,2462,2230,122,466,1406,1275,422265,357680,202,122
1105,226,598,2523,2292,158,457,1431,1306,422637,357979,226,158
1106,246,603,2466,2224,142,498,1432,1257,422994,358335,246,142
1107,231,658,2544,2286,144,474,1420,1233,423421,358665,231,144
1108,229,606,2442,2216,143,473,1409,1289,423798,358995,229,143
1109,224,608,2506,2277,156,485,1401,1253,424182,359324,224,156
1110,237,597,2508,2295,155,488,1444,1295,424542,359657,237,155
1111,259,616,2513,2274,141,484,1420,1270,424899,360000,259,141
1112,228,613,2482,2260,145,454,1442,1335,425284,360309,228,145
1113,243,607,2482,2254,114,474,1383,1270,425648,360669,243,114
1114,217,603,2428,2181,159,513,1473,1278,426034,361023,217,159
1115,212,642,2483,2189,137,454,1370,1269,426464,361340,212,137
1116,246,571,2471,2273,136,490,1392,1247,426789,361694,246,136
1117,222,646,2520,2277,151,481,1450,1347,427213,362024,222,151
1118,254,645,2476,2232,147,447,1336,1198,427604,362324,254,147
1119,254,656,2496,2225,128,449,1430,1303,428006,362645,254,128
1120,224,637,2517,2262,135,464,1437,1306,428419,362974,224,135
1121,233,594,2477,2289,143,452,1435,1319,428780,363283,233,143
1122,212,613,2422,2173,148,471,1395,1213,429181,363606,212,148
1123,252,571,2336,2174,135,493,1431,1265,429500,363964,252,135
1124,258,617,2553,2277,131,413,1294,1180,429859,364246,258,131
1125,233,628,2506,2245,152,482,1424,1276,430254,364576,233,152
1126,190,647,2462,2206,146,484,1479,1334,430711,364914,190,146
1127,243,581,2433,2241,151,450,1432,1292,431049,365213,243,151
1128,240,619,2445,2205,144,504,1402,1216,431428,365573,240,144
1129,242,615,2457,2203,129,471,1331,1195,431801,365915,242,129
1130,248,631,2454,2210,159,483,1461,1304,432184,366239,248,159
1131,235,615,2462,2227,129,481,1423,1267,432564,366591,235,129
1132,209,567,2398,2221,145,452,1365,1232,432922,366898,209,145
1133,240,627,2508,2243,145,464,1423,1287,433309,367217,240,145
1134,220,609,2469,2284,155,446,1394,1276,433698,367508,220,155
1135,211,599,2479,2231,123,454,1418,1300,434086,367839,211,123
1136,249,590,2459,2260,155,437,1381,1255,434427,368121,249,155
1137,225,584,2497,2271,136,440,1374,1257,434786,368425,225,136
1138,239,648,2552,2300,146,460,1416,1282,435195,368739,239,146
1139,265,583,2464,2252,143,480,1454,1324,435513,369076,265,143
1140,239,643,2558,2283,139,457,1381,1238,435917,369394,239,139
1141,250,612,2487,2232,157,465,1384,1217,436279,369702,250,157
1142,219,618,2488,2233,111,458,1332,1188,436678,370049,219,111
1143,231,589,2464,2261,140,475,1371,1210,437036,370384,231,140
1144,254,642,2409,2133,123,482,1451,1304,437424,370743,254,123
1145,255,596,2467,2234,129,483,1431,1268,437765,371097,255,129
1146,228,620,2511,2266,121,494,1410,1247,438157,371470,228,121
1147,245,658,2513,2236,151,436,1387,1271,438570,371755,245,151
1148,243,611,2365,2154,145,492,1417,1241,438938,372102,243,145
1149,236,587,2375,2137,144,456,1429,1307,439289,372414,236,144
1150,267,584,2448,2240,144,444,1334,1214,439606,372714,267,144
1151,218,604,2378,2130,127,416,1318,1257,439992,373003,218,127
1152,213,612,2456,2207,147,455,1436,1282,440391,373311,213,147
1153,276,635,2498,2252,136,451,1374,1258,440750,373626,276,136
1154,250,630,2451,2207,146,469,1422,1290,441130,373949,250,146
1155,240,600,2419,2216,140,468,1433,1288,441490,374277,240,140
1156,222,656,2457,2181,141,462,1382,1238,441924,374598,222,141
1157,222,610,2419,2194,158,430,1401,1296,442312,374870,222,158
1158,247,647,2476,2236,145,483,1407,1265,442712,375208,247,145
1159,223,581,2391,2193,147,442,1363,1235,443070,375503,223,147
1160,241,603,2443,2205,142,463,1401,1254,443432,375824,241,142
1161,222,584,2388,2148,142,454,1416,1283,443794,376136,222,142
1162,274,619,2507,2222,150,505,1445,1259,444139,376491,274,150
1163,230,589,2431,2205,150,463,1426,1247,444498,376804,230,150
1164,225,586,2526,2327,140,423,1312,1171,444859,377087,225,140
1165,231,612,2455,2228,139,454,1374,1227,445240,377402,231,139
1166,199,609,2461,2218,147,479,1370,1196,445650,377734,199,147
1167,231,600,2432,2236,137,447,1376,1273,446019,378044,231,137
1168,221,630,2458,2216,138,478,1446,1307,446428,378384,221,138
1169,230,641,2499,2228,148,475,1416,1278,446839,378711,230,148
1170,212,621,2485,2245,145,448,1432,1294,447248,379014,212,145
1171,243,602,2474,2238,161,492,1394,1248,447607,379345,243,161
1172,250,605,2453,2234,132,475,1401,1219,447962,379688,250,132
1173,253,617,2417,2189,124,466,1402,1250,448326,380030,253,124
1174,249,584,2433,2210,151,476,1454,1320,448661,380355,249,151
1175,254,555,2407,2229,139,480,1405,1289,448962,380696,254,139
1176,217,570,2424,2228,139,461,1498,1342,449315,381018,217,139
1177,213,639,2537,2262,156,463,1381,1244,449741,381325,213,156
1178,242,615,2462,2230,142,478,1489,1319,450114,381661,242,142
1179,248,610,2463,2277,107,454,1355,1242,450476,382008,248,107
1180,226,600,2514,2257,132,502,1407,1229,450850,382378,226,132
1181,195,634,2490,2216,150,485,1356,1219,451289,382713,195,150
1182,267,590,2491,2281,136,463,1389,1246,451612,383040,267,136
1183,217,644,2457,2207,171,492,1406,1241,452039,383361,217,171
1184,237,581,2421,2193,121,455,1400,1282,452383,383695,237,121
1185,257,603,2433,2179,136,452,1392,1258,452729,384011,257,136
1186,200,596,2419,2197,141,448,1373,1246,453125,384318,200,141
1187,223,597,2453,2242,133,479,1458,1290,453499,384664,223,133
